File Name,MPR Count,Diameter Found,Gene Node Count,DP Computation Time,Diameter Computation Time,Date
TreeLifeData/COG1215.newick,2.0,2,39,0.7276290000008885,4.748940999998013,Sat Jun 24 11:19:31 2017
TreeLifeData/COG1216.newick,2.0,4,19,0.34690199999749893,4.783855000001495,Sat Jun 24 11:19:36 2017
TreeLifeData/COG1217.newick,192.0,43,135,19.742098999995505,4.6837549999982,Sat Jun 24 11:20:01 2017
TreeLifeData/COG1218.newick,64.0,27,93,8.404072000004817,4.755004999999073,Sat Jun 24 11:20:14 2017
TreeLifeData/COG1219.newick,144.0,45,165,26.14835100000346,4.809269999997923,Sat Jun 24 11:20:45 2017
TreeLifeData/COG1220.newick,24.0,26,97,8.18351299999631,4.789805000000342,Sat Jun 24 11:20:58 2017
TreeLifeData/COG1221.newick,648.0,41,83,7.707057999999961,4.787949999998091,Sat Jun 24 11:21:11 2017
TreeLifeData/COG1222.newick,128.0,61,177,21.778679999995802,4.842155999998795,Sat Jun 24 11:21:38 2017
TreeLifeData/COG1223.newick,1.0,0,25,0.4200669999991078,4.8372030000027735,Sat Jun 24 11:21:43 2017
TreeLifeData/COG1224.newick,4.0,11,57,2.2068189999990864,4.791804000000411,Sat Jun 24 11:21:50 2017
TreeLifeData/COG1225.newick,960.0,31,43,2.0462530000004335,4.7455189999964205,Sat Jun 24 11:21:57 2017
TreeLifeData/COG1226.newick,2.0,2,3,0.023299000000406522,4.768337000001338,Sat Jun 24 11:22:02 2017
TreeLifeData/COG1227.newick,208.0,30,55,3.259166000003461,4.776670999999624,Sat Jun 24 11:22:10 2017
TreeLifeData/COG1228.newick,2433024.0,78,187,51.15348500000255,4.711841000003915,Sat Jun 24 11:23:06 2017
TreeLifeData/COG1229.newick,1.0,0,15,0.20115599999553524,4.764908000004652,Sat Jun 24 11:23:11 2017
TreeLifeData/COG1230.newick,1520640.0,85,201,42.053141999997024,4.790929999995569,Sat Jun 24 11:23:58 2017
TreeLifeData/COG1231.newick,4480.0,34,83,6.756114999996498,4.783769999994547,Sat Jun 24 11:24:10 2017
TreeLifeData/COG1232.newick,5376.0,42,89,10.230212999995274,4.781119999999646,Sat Jun 24 11:24:25 2017
TreeLifeData/COG1233.newick,22848.0,57,109,12.039115999999922,4.822212999999465,Sat Jun 24 11:24:42 2017
TreeLifeData/COG1234.newick,2.0,4,15,0.26058600000396837,4.8113220000013825,Sat Jun 24 11:24:47 2017
TreeLifeData/COG1235.newick,442368.0,79,151,29.49671500000113,4.792350999996415,Sat Jun 24 11:25:21 2017
TreeLifeData/COG1236.newick,6144.0,50,163,30.458457000000635,4.784041999999317,Sat Jun 24 11:25:57 2017
TreeLifeData/COG1237.newick,64.0,22,45,2.123077000003832,4.75836800000252,Sat Jun 24 11:26:03 2017
TreeLifeData/COG1238.newick,1536.0,44,81,13.12247500000376,4.708940999997139,Sat Jun 24 11:26:21 2017
TreeLifeData/COG1239.newick,768.0,32,81,5.800302000003285,4.759470999997575,Sat Jun 24 11:26:32 2017
TreeLifeData/COG1240.newick,32.0,14,39,1.5740910000022268,4.75666099999944,Sat Jun 24 11:26:38 2017
TreeLifeData/COG1241.newick,8.0,14,175,21.528144999996584,4.711517000003369,Sat Jun 24 11:27:05 2017
TreeLifeData/COG1242.newick,96.0,22,59,3.316945000005944,4.84165899999789,Sat Jun 24 11:27:13 2017
TreeLifeData/COG1243.newick,10.0,15,39,1.1132930000021588,4.812721000002057,Sat Jun 24 11:27:19 2017
